TRACT_GEOID,BOROUGH,total_kiosks,live_kiosks,live_percentage,POP20,LAND_AREA_SQMI,POPULATION_DENSITY,kiosks_per_sqmi,kiosks_per_1000_pop,link_5g_count,link_1_count
36047023000,BROOKLYN,0,0,0.0,4442,0.05827864592011583,76220.02759104551,0.0,0.0,,
36047023100,BROOKLYN,0,0,0.0,3832,0.06155008950987038,62258.23602393767,0.0,0.0,,
36047023200,BROOKLYN,0,0,0.0,6382,0.08740426225354371,73017.03412914796,0.0,0.0,,
36047023300,BROOKLYN,0,0,0.0,5961,0.06634702272822403,89845.77988401867,0.0,0.0,,
36047023400,BROOKLYN,0,0,0.0,5923,0.06555396889447497,90353.03429963953,0.0,0.0,,
36047023500,BROOKLYN,0,0,0.0,5921,0.05466202700057955,108320.16895270317,0.0,0.0,,
36047023600,BROOKLYN,0,0,0.0,6548,0.06558022384125926,99847.17368226455,0.0,0.0,,
36047023800,BROOKLYN,0,0,0.0,5414,0.06559257911033423,82539.82498375361,0.0,0.0,,
36047024000,BROOKLYN,0,0,0.0,5165,0.06554122752324142,78805.3595451573,0.0,0.0,,
36047024100,BROOKLYN,0,0,0.0,3175,0.0695814005107537,45630.0099839081,0.0,0.0,,
36047024200,BROOKLYN,0,0,0.0,3289,0.07392041656901661,44493.79687855505,0.0,0.0,,
36047024300,BROOKLYN,0,0,0.0,4347,0.05959448207659919,72942.994863394,0.0,0.0,,
36047024400,BROOKLYN,0,0,0.0,3651,0.059953170981931654,60897.5295251742,0.0,0.0,,
36047024500,BROOKLYN,1,1,100.0,4257,0.06442075905900588,66081.18349088097,15.52,0.23,0.0,1.0
36047024600,BROOKLYN,0,0,0.0,3436,0.06674934117747745,51476.163500462746,0.0,0.0,,
36047024700,BROOKLYN,3,3,100.0,2820,0.06939838808758084,40634.94956743314,43.23,1.06,0.0,3.0
36047024800,BROOKLYN,0,0,0.0,2647,0.06796517687488535,38946.41523368309,0.0,0.0,,
36047024900,BROOKLYN,0,0,0.0,4264,0.06505666931420778,65542.85740338049,0.0,0.0,,
36047025000,BROOKLYN,0,0,0.0,1748,0.06699104112875638,26093.041256671237,0.0,0.0,,
36047025100,BROOKLYN,0,0,0.0,4209,0.05347090184132158,78715.7099480103,0.0,0.0,,
36047025200,BROOKLYN,0,0,0.0,5300,0.06999066879886179,75724.37999172528,0.0,0.0,,
36047025300,BROOKLYN,0,0,0.0,3517,0.06248252622287135,56287.73694992863,0.0,0.0,,
36047025400,BROOKLYN,0,0,0.0,3650,0.06775784001572116,53868.30511647254,0.0,0.0,,
36047025500,BROOKLYN,0,0,0.0,4799,0.053526114450000314,89657.1710708206,0.0,0.0,,
36047025600,BROOKLYN,0,0,0.0,3366,0.06690339593875588,50311.34747003387,0.0,0.0,,
36047025700,BROOKLYN,0,0,0.0,2822,0.06993275347507291,40353.05146401656,0.0,0.0,,
36047025800,BROOKLYN,0,0,0.0,5073,0.0657230816399385,77187.49446035178,0.0,0.0,,
36047025901,BROOKLYN,0,0,0.0,2328,0.03097272906013457,75162.89557436517,0.0,0.0,,
36047025902,BROOKLYN,0,0,0.0,3560,0.023015935775859607,154675.44029793158,0.0,0.0,,
36047026000,BROOKLYN,0,0,0.0,3656,0.06288214195701462,58140.51312849985,0.0,0.0,,
36047026100,BROOKLYN,0,0,0.0,6479,0.07699456195573037,84148.80006363612,0.0,0.0,,
36047026200,BROOKLYN,0,0,0.0,2726,0.060949700653258984,44725.40423960623,0.0,0.0,,
36047026300,BROOKLYN,0,0,0.0,2088,0.04617936257630156,45215.00262265476,0.0,0.0,,
36047026400,BROOKLYN,0,0,0.0,5103,0.07314975666046591,69760.99761597617,0.0,0.0,,
36047026500,BROOKLYN,0,0,0.0,4385,0.06162499332863733,71156.19431576111,0.0,0.0,,
36047026600,BROOKLYN,0,0,0.0,3961,0.06405318980402579,61839.23099097632,0.0,0.0,,
36047026700,BROOKLYN,0,0,0.0,4228,0.06160761873150067,68627.8756922344,0.0,0.0,,
36047026800,BROOKLYN,0,0,0.0,4686,0.06909993111898881,67814.82881554244,0.0,0.0,,
36047026900,BROOKLYN,3,3,100.0,3005,0.0517168397348357,58104.86517365206,58.01,1.0,0.0,3.0
36047027000,BROOKLYN,0,0,0.0,2719,0.05173884755787547,52552.388163623196,0.0,0.0,,
36047027100,BROOKLYN,3,3,100.0,3493,0.09473132291715425,36872.70368909286,31.67,0.86,0.0,3.0
36047027200,BROOKLYN,0,0,0.0,3633,0.05102224195152773,71204.24075938159,0.0,0.0,,
36047027300,BROOKLYN,1,1,100.0,3131,0.05780142365209546,54168.215974149156,17.3,0.32,0.0,1.0
36047027400,BROOKLYN,0,0,0.0,3272,0.06307519303631089,51874.593520726725,0.0,0.0,,
36047027500,BROOKLYN,0,0,0.0,4071,0.0625782795582023,65054.5209734262,0.0,0.0,,
36047027600,BROOKLYN,0,0,0.0,3886,0.05768211808509036,67369.23207756566,0.0,0.0,,
36047027700,BROOKLYN,0,0,0.0,4351,0.06259024872511867,69515.62086146272,0.0,0.0,,
36047027800,BROOKLYN,0,0,0.0,3542,0.06195858559366128,57167.21849057779,0.0,0.0,,
36047027900,BROOKLYN,0,0,0.0,3674,0.06251920592793764,58765.94152898891,0.0,0.0,,
36047028000,BROOKLYN,0,0,0.0,1862,0.05394735190502477,34515.13251805358,0.0,0.0,,
36047028100,BROOKLYN,0,0,0.0,4800,0.06252461135815794,76769.76946732699,0.0,0.0,,
36047028200,BROOKLYN,0,0,0.0,3282,0.06540145854183091,50182.36707826365,0.0,0.0,,
36047028300,BROOKLYN,0,0,0.0,3933,0.0470565866806238,83580.22282180248,0.0,0.0,,
36047028400,BROOKLYN,0,0,0.0,4396,0.06341998226393403,69315.69267404129,0.0,0.0,,
36047028501,BROOKLYN,1,1,100.0,636,0.03213064943375358,19794.184406738925,31.12,1.57,0.0,1.0
36047028502,BROOKLYN,0,0,0.0,2658,0.046277818626742656,57435.72361174379,0.0,0.0,,
36047028600,BROOKLYN,0,0,0.0,6094,0.06819259104629635,89364.54688842586,0.0,0.0,,
36047028700,BROOKLYN,0,0,0.0,3103,0.05745624832231373,54006.3107252152,0.0,0.0,,
36047028800,BROOKLYN,0,0,0.0,3900,0.05899949865020809,66102.25661614575,0.0,0.0,,
36047028900,BROOKLYN,0,0,0.0,3933,0.06399218566296816,61460.62928236565,0.0,0.0,,
36047029000,BROOKLYN,0,0,0.0,4377,0.05973463716016828,73274.07025615337,0.0,0.0,,
36047029100,BROOKLYN,0,0,0.0,3042,0.06356940379930934,47853.2095346323,0.0,0.0,,
36047029200,BROOKLYN,0,0,0.0,2781,0.07934708240803469,35048.54766680615,0.0,0.0,,
36047029300,BROOKLYN,0,0,0.0,3402,0.06349836100212831,53576.18600401313,0.0,0.0,,
36047029400,BROOKLYN,0,0,0.0,2298,0.07284357764870203,31547.050188589237,0.0,0.0,,
36047029500,BROOKLYN,0,0,0.0,3851,0.06354700987411097,60600.80572837301,0.0,0.0,,
36047029600,BROOKLYN,0,0,0.0,5993,0.0826721941978336,72491.12060167195,0.0,0.0,,
36047029700,BROOKLYN,1,1,100.0,3921,0.07936754582244009,49403.06468303812,12.6,0.26,0.0,1.0
36047029800,BROOKLYN,0,0,0.0,3955,0.08526178137551373,46386.55135037835,0.0,0.0,,
36047029900,BROOKLYN,1,1,100.0,2496,0.054910676790713146,45455.640794836094,18.21,0.4,0.0,1.0
36047030000,BROOKLYN,0,0,0.0,4224,0.07530961213563254,56088.45777073689,0.0,0.0,,
36047030100,BROOKLYN,2,2,100.0,2970,0.07507177320593955,39562.13997839895,26.64,0.67,1.0,1.0
36047030200,BROOKLYN,0,0,0.0,4391,0.08154361758826761,53848.48170670038,0.0,0.0,,
36047030300,BROOKLYN,2,2,100.0,4952,0.09790894368237081,50577.6062303861,20.43,0.4,0.0,2.0
36047030400,BROOKLYN,0,0,0.0,4686,0.17964406794130033,26084.913650091556,0.0,0.0,,
36047030500,BROOKLYN,2,2,100.0,7249,0.12452412378063002,58213.61981852063,16.06,0.28,0.0,2.0
36047030600,BROOKLYN,0,0,0.0,2215,0.07478065217836077,29619.960985589707,0.0,0.0,,
36047030700,BROOKLYN,0,0,0.0,5625,0.10307306005354597,54572.94075753489,0.0,0.0,,
36047030800,BROOKLYN,0,0,0.0,2314,0.26315912315134143,8793.158953752976,0.0,0.0,,
36047030900,BROOKLYN,0,0,0.0,2209,0.05863463211033815,37673.98072598329,0.0,0.0,,
36047031100,BROOKLYN,0,0,0.0,3191,0.05895123588038403,54129.484349993116,0.0,0.0,,
36047031300,BROOKLYN,0,0,0.0,5109,0.06729722014052027,75916.95450914807,0.0,0.0,,
36047031401,BROOKLYN,0,0,0.0,5142,0.1738212612875663,29582.111888448337,0.0,0.0,,
36047031402,BROOKLYN,0,0,0.0,0,0.14882848245971292,0.0,0.0,0.0,,
36047031500,BROOKLYN,5,5,100.0,5613,0.06957213405894748,80678.85333579368,71.87,0.89,0.0,5.0
36047031701,BROOKLYN,2,2,100.0,3999,0.05395430174387944,74118.27918713905,37.07,0.5,0.0,2.0
36047031702,BROOKLYN,4,4,100.0,3714,0.053972448545333285,68812.88694694823,74.11,1.08,0.0,4.0
36047031900,BROOKLYN,2,2,100.0,3452,0.058435017294345803,59074.16750835833,34.23,0.58,0.0,2.0
36047032100,BROOKLYN,4,3,75.0,5488,0.061813025079871894,88783.87674618195,64.71,0.73,0.0,4.0
36047032300,BROOKLYN,3,3,100.0,3509,0.06681343413580382,52519.377957248355,44.9,0.85,3.0,0.0
36047032500,BROOKLYN,2,2,100.0,6218,0.0650250089372032,95624.74656489365,30.76,0.32,0.0,2.0
36047032600,BROOKLYN,0,0,0.0,7075,0.12709942517844222,55665.0825923642,0.0,0.0,,
36047032700,BROOKLYN,0,0,0.0,3074,0.0683709702435661,44960.60227095098,0.0,0.0,,
36047032800,BROOKLYN,0,0,0.0,3090,0.08989848219805148,34372.10422743906,0.0,0.0,,
36047032900,BROOKLYN,2,2,100.0,5707,0.06039332744272714,94497.19433677709,33.12,0.35,0.0,2.0
36047033000,BROOKLYN,0,0,0.0,4423,0.14368560170726036,30782.48584023926,0.0,0.0,,
36047033100,BROOKLYN,1,1,100.0,4217,0.055006430126044094,76663.76440603372,18.18,0.24,0.0,1.0
36047033300,BROOKLYN,0,0,0.0,4503,0.0719447318234986,62589.711377994594,0.0,0.0,,
36047033500,BROOKLYN,1,1,100.0,3231,0.06976171021881641,46314.80492472963,14.33,0.31,0.0,1.0
36047033600,BROOKLYN,0,0,0.0,4765,0.2657290191189333,17931.801411073255,0.0,0.0,,
36047033701,BROOKLYN,0,0,0.0,2510,0.03809747219264262,65883.63625040538,0.0,0.0,,
36047033702,BROOKLYN,0,0,0.0,2116,0.038191295017180604,55405.29586776525,0.0,0.0,,
36047033900,BROOKLYN,0,0,0.0,4676,0.0697837180418562,67007.03446605326,0.0,0.0,,
36047034000,BROOKLYN,0,0,0.0,1958,0.05007513335650024,39101.24384613012,0.0,0.0,,
36047034100,BROOKLYN,0,0,0.0,2685,0.05396549870647862,49754.01069864778,0.0,0.0,,
36047034200,BROOKLYN,0,0,0.0,7060,0.08878766628778076,79515.5486699803,0.0,0.0,,
36047034300,BROOKLYN,0,0,0.0,5024,0.06260878162873111,80244.33424998149,0.0,0.0,,
36047034500,BROOKLYN,0,0,0.0,2738,0.06316361043062858,43347.74376153014,0.0,0.0,,
36047034700,BROOKLYN,0,0,0.0,3645,0.05396858752374736,67539.28844989912,0.0,0.0,,
36047034800,BROOKLYN,0,0,0.0,2828,0.22885703517766343,12357.059497011322,0.0,0.0,,
36047034901,BROOKLYN,0,0,0.0,2067,0.02701054870865797,76525.6575234787,0.0,0.0,,
36047034902,BROOKLYN,1,1,100.0,3347,0.03600634290170544,92955.8441727074,27.77,0.3,0.0,1.0
36047035000,BROOKLYN,0,0,0.0,3082,0.07666869173387827,40198.938188456515,0.0,0.0,,
36047035101,BROOKLYN,0,0,0.0,2243,0.02698429376187368,83122.42743106926,0.0,0.0,,
36047035102,BROOKLYN,0,0,0.0,2626,0.03595267470166109,73040.46282483326,0.0,0.0,,
36047035200,BROOKLYN,0,0,0.0,1367,0.38250754749603855,3573.7856911546496,0.0,0.0,,
36047035301,BROOKLYN,0,0,0.0,2566,0.026995104622314272,95054.27135403406,0.0,0.0,,
36047035302,BROOKLYN,0,0,0.0,2811,0.035978929648445374,78129.0612996727,0.0,0.0,,
36047035400,BROOKLYN,1,1,100.0,5493,0.14597634581418986,37629.38419483333,6.85,0.18,1.0,0.0
36047035500,BROOKLYN,1,1,100.0,5192,0.0534388553621584,97157.76965680679,18.71,0.19,1.0,0.0
36047035601,BROOKLYN,0,0,0.0,2902,0.026212475546847202,110710.64214494034,0.0,0.0,,
36047035602,BROOKLYN,0,0,0.0,5474,0.06593427952068862,83022.06439189782,0.0,0.0,,
36047035701,BROOKLYN,0,0,0.0,2322,0.026953405589186276,86148.66838688421,0.0,0.0,,
36047035702,BROOKLYN,0,0,0.0,15,0.04256969349561995,352.3633544963947,0.0,0.0,,
36047035900,BROOKLYN,0,0,0.0,5617,0.07087870376362462,79248.06326498705,0.0,0.0,,
36047036001,BROOKLYN,0,0,0.0,3387,0.036606731758316836,92523.96587495122,0.0,0.0,,
36047036002,BROOKLYN,0,0,0.0,4203,0.033217140908032974,126531.05851694717,0.0,0.0,,
36047036100,BROOKLYN,0,0,0.0,2964,0.05447515355582077,54410.12657197533,0.0,0.0,,
36047036200,BROOKLYN,0,0,0.0,4140,0.06606594035676867,62664.66469171877,0.0,0.0,,
36047036300,BROOKLYN,1,1,100.0,5385,0.10028076924260475,53699.22908122406,9.97,0.19,1.0,0.0
36047036400,BROOKLYN,0,0,0.0,3006,0.05530913421838064,54349.069868481674,0.0,0.0,,
36047036501,BROOKLYN,0,0,0.0,2959,0.048782077227373835,60657.523586133204,0.0,0.0,,
36047036502,BROOKLYN,0,0,0.0,1902,0.04712608506917045,40359.8134071246,0.0,0.0,,
36047036600,BROOKLYN,0,0,0.0,4681,0.09040311771933193,51779.187688335755,0.0,0.0,,
36047036700,BROOKLYN,5,5,100.0,1796,0.07064433975335895,25423.126697345982,70.78,2.78,0.0,5.0
36047036900,BROOKLYN,3,3,100.0,6136,0.08754325903063702,70091.06204114035,34.27,0.49,0.0,3.0
36047037000,BROOKLYN,0,0,0.0,4750,0.12982028709004384,36589.04248690639,0.0,0.0,,
36047037100,BROOKLYN,2,2,100.0,4503,0.07310728542302072,61594.408463455984,27.36,0.44,0.0,2.0
36047037300,BROOKLYN,0,0,0.0,4385,0.06594972360703232,66490.04362972677,0.0,0.0,,
36047037401,BROOKLYN,0,0,0.0,4696,0.08707453101010569,53930.81014074014,0.0,0.0,,
36047037402,BROOKLYN,0,0,0.0,5367,0.11640902861133212,46104.67129589582,0.0,0.0,,
36047037500,BROOKLYN,0,0,0.0,3809,0.0613164977039219,62120.31252000831,0.0,0.0,,
36047037700,BROOKLYN,0,0,0.0,3970,0.07343740276861735,54059.64604315411,0.0,0.0,,
36047037900,BROOKLYN,2,2,100.0,3851,0.07095013266296424,54277.55883549194,28.19,0.52,0.0,2.0
36047038100,BROOKLYN,2,2,100.0,5313,0.09248073343471835,57449.80389618577,21.63,0.38,0.0,2.0
36047038200,BROOKLYN,0,0,0.0,5882,0.09012821298241404,65262.583217396146,0.0,0.0,,
36047038300,BROOKLYN,0,0,0.0,4338,0.06738988465858248,64371.67865737742,0.0,0.0,,
36047038500,BROOKLYN,0,0,0.0,3969,0.06735281885135759,58928.49130426557,0.0,0.0,,
36047038600,BROOKLYN,0,0,0.0,3812,0.09698422901254168,39305.35963230728,0.0,0.0,,
36047038700,BROOKLYN,0,0,0.0,4908,0.07269338390900953,67516.46072967733,0.0,0.0,,
36047038800,BROOKLYN,0,0,0.0,4047,0.07642235855669624,52955.70663391147,0.0,0.0,,
36047038900,BROOKLYN,4,4,100.0,3570,0.06290762469948173,56749.87757134966,63.59,1.12,0.0,4.0
36047039000,BROOKLYN,0,0,0.0,2321,0.06712386027131222,34577.868296289904,0.0,0.0,,
36047039100,BROOKLYN,3,2,66.7,5776,0.06415975399979733,90025.28282789621,46.76,0.52,2.0,1.0
36047039200,BROOKLYN,0,0,0.0,2908,0.0674142090945738,43136.30670828513,0.0,0.0,,
36047039300,BROOKLYN,0,0,0.0,4141,0.07320612757562042,56566.30308333728,0.0,0.0,,
36047039400,BROOKLYN,0,0,0.0,2187,0.07416983856346739,29486.37940109006,0.0,0.0,,
36047039500,BROOKLYN,0,0,0.0,4030,0.0616682367703997,65349.687473703976,0.0,0.0,,
36047039600,BROOKLYN,0,0,0.0,1948,0.06305086860031957,30895.68856455257,0.0,0.0,,
36047039700,BROOKLYN,1,1,100.0,3868,0.061457038889649575,62938.27476695168,16.27,0.26,0.0,1.0
36047039800,BROOKLYN,0,0,0.0,2841,0.07834090018274255,36264.582017476416,0.0,0.0,,
36047039900,BROOKLYN,0,0,0.0,4378,0.05839563487416937,74971.35718164025,0.0,0.0,,
36047040000,BROOKLYN,0,0,0.0,3281,0.07413161444976672,44259.11973390625,0.0,0.0,,
36047040100,BROOKLYN,0,0,0.0,3778,0.06161534077467252,61315.898808645026,0.0,0.0,,
36047040200,BROOKLYN,0,0,0.0,3025,0.07625865124145301,39667.63050164802,0.0,0.0,,
36047040300,BROOKLYN,0,0,0.0,3892,0.0811876313980453,47938.33657886102,0.0,0.0,,
36047040400,BROOKLYN,0,0,0.0,2812,0.059328457689328935,47397.15322998828,0.0,0.0,,
36047040500,BROOKLYN,0,0,0.0,1829,0.053666655635728,34080.75234675818,0.0,0.0,,
36047040600,BROOKLYN,0,0,0.0,3599,0.056775936318873683,63389.53143435181,0.0,0.0,,
36047040700,BROOKLYN,0,0,0.0,6,0.19491749713090384,30.78225448365205,0.0,0.0,,
36047040800,BROOKLYN,0,0,0.0,3933,0.05904660311355638,66608.4040844177,0.0,0.0,,
36047040900,BROOKLYN,0,0,0.0,3800,0.06652926294707971,57117.72281353374,0.0,0.0,,
36047041000,BROOKLYN,0,0,0.0,2136,0.05516280150027407,38721.7462113375,0.0,0.0,,
36047041100,BROOKLYN,0,0,0.0,3332,0.05207784525311972,63981.14176585286,0.0,0.0,,
36047041200,BROOKLYN,0,0,0.0,3375,0.06383118106283507,52873.845412286326,0.0,0.0,,
36047041300,BROOKLYN,0,0,0.0,3951,0.06261225654815844,63102.661009527335,0.0,0.0,,
36047041401,BROOKLYN,0,0,0.0,1480,0.05217128197549911,28368.097235851776,0.0,0.0,,
36047041402,BROOKLYN,0,0,0.0,1855,0.05961185667373585,31117.970543220592,0.0,0.0,,
36047041500,BROOKLYN,0,0,0.0,4032,0.0628157323857367,64187.74161925602,0.0,0.0,,
36047041600,BROOKLYN,0,0,0.0,2112,0.06276592520727828,33648.83084293473,0.0,0.0,,
36047041700,BROOKLYN,1,1,100.0,3348,0.05449523086806758,61436.56879086309,18.35,0.3,0.0,1.0
36047041800,BROOKLYN,0,0,0.0,2645,0.06344314839344958,41690.86917939105,0.0,0.0,,
36047041900,BROOKLYN,1,1,100.0,3880,0.059078649592719565,65675.16398475946,16.93,0.26,0.0,1.0
36047042000,BROOKLYN,0,0,0.0,1912,0.06511612904663103,29362.924792884674,0.0,0.0,,
36047042100,BROOKLYN,1,1,100.0,4866,0.05921571585901991,82174.13113074435,16.89,0.21,0.0,1.0
36047042200,BROOKLYN,0,0,0.0,3663,0.08775214029843559,41742.5716061458,0.0,0.0,,
36047042300,BROOKLYN,1,1,100.0,4566,0.07035978246247625,64895.02724706554,14.21,0.22,0.0,1.0
36047042400,BROOKLYN,0,0,0.0,4175,0.06217596110894888,67148.1377293756,0.0,0.0,,
36047042500,BROOKLYN,0,0,0.0,3026,0.06480608901328122,46693.14328441974,0.0,0.0,,
36047042600,BROOKLYN,0,0,0.0,4350,0.0656400696758411,66270.4963825019,0.0,0.0,,
36047042700,BROOKLYN,0,0,0.0,4920,0.0572454365437222,85945.71545003878,0.0,0.0,,
36047042800,BROOKLYN,0,0,0.0,4290,0.06359179772450771,67461.53047261114,0.0,0.0,,
36047042900,BROOKLYN,0,0,0.0,5556,0.06491690033279729,85586.34148453019,0.0,0.0,,
36047043000,BROOKLYN,0,0,0.0,3842,0.06178870064388056,62179.65356066287,0.0,0.0,,
36047043100,BROOKLYN,4,3,75.0,4884,0.06494508579037454,75201.99474005243,61.59,0.82,1.0,3.0
36047043200,BROOKLYN,0,0,0.0,4514,0.05745933713958247,78559.90383311271,0.0,0.0,,
36047043300,BROOKLYN,1,1,100.0,3843,0.06495975767240106,59159.70344872061,15.39,0.26,1.0,0.0
36047043400,BROOKLYN,0,0,0.0,3866,0.05392225526471626,71695.8142982142,0.0,0.0,,
36047043500,BROOKLYN,2,2,100.0,4709,0.06492655288676209,72528.10738640216,30.8,0.42,0.0,2.0
36047043600,BROOKLYN,0,0,0.0,4694,0.05309715495180401,88403.9833068404,0.0,0.0,,
36047043700,BROOKLYN,1,1,100.0,5282,0.06491419761768713,81368.94845575071,15.4,0.19,0.0,1.0
36047043800,BROOKLYN,0,0,0.0,2905,0.06026012219801272,48207.668588096596,0.0,0.0,,
36047043900,BROOKLYN,4,3,75.0,4097,0.07722159002498279,53055.1106066909,51.8,0.98,3.0,1.0
36047044000,BROOKLYN,0,0,0.0,2878,0.0778154151448981,36984.9597877355,0.0,0.0,,
36047044100,BROOKLYN,0,0,0.0,5526,0.054834228563311826,100776.47018631178,0.0,0.0,,
36047044200,BROOKLYN,0,0,0.0,2631,0.07059182985979036,37270.60206862037,0.0,0.0,,
36047044300,BROOKLYN,1,1,100.0,5195,0.064775973044911,80199.48996209074,15.44,0.19,1.0,0.0
36047044400,BROOKLYN,0,0,0.0,3260,0.06739181516937544,48373.82687803648,0.0,0.0,,
36047044500,BROOKLYN,1,1,100.0,4207,0.0655365942973383,64193.143465968344,15.26,0.24,1.0,0.0
36047044600,BROOKLYN,0,0,0.0,2026,0.054727664367540285,37019.668634016256,0.0,0.0,,
36047044700,BROOKLYN,3,3,100.0,2459,0.06286090633829204,39118.11240465821,47.72,1.22,1.0,2.0
36047044800,BROOKLYN,0,0,0.0,1965,0.08669267597525766,22666.27460618261,0.0,0.0,,
36047044901,BROOKLYN,0,0,0.0,2694,0.14904894679226927,18074.599371404147,0.0,0.0,,
36047044902,BROOKLYN,1,1,100.0,44,0.6782660481016649,64.87129957801584,1.47,22.73,1.0,0.0
36047045000,BROOKLYN,0,0,0.0,645,0.08508456048471975,7580.6937983282505,0.0,0.0,,
36047045200,BROOKLYN,0,0,0.0,2618,0.07193700978032676,36392.94999881921,0.0,0.0,,
36047045300,BROOKLYN,0,0,0.0,1886,0.12337083663291412,15287.243334595607,0.0,0.0,,
36047045400,BROOKLYN,0,0,0.0,2036,0.05108594880769549,39854.40316796662,0.0,0.0,,
36047045600,BROOKLYN,0,0,0.0,2767,0.059326141076377376,46640.485118317774,0.0,0.0,,
36047045800,BROOKLYN,0,0,0.0,1558,0.06926325233207345,22493.890303192467,0.0,0.0,,
36047046000,BROOKLYN,0,0,0.0,3828,0.07570227803092115,50566.51001224065,0.0,0.0,,
36047046201,BROOKLYN,0,0,0.0,2700,0.04954269847980113,54498.44442972372,0.0,0.0,,
36047046202,BROOKLYN,0,0,0.0,1891,0.06673544149976812,28335.76818408507,0.0,0.0,,
36047046400,BROOKLYN,0,0,0.0,2732,0.06332693164371322,43141.202788264556,0.0,0.0,,
36047046800,BROOKLYN,0,0,0.0,2138,0.11425457856638578,18712.59801424719,0.0,0.0,,
36047047000,BROOKLYN,0,0,0.0,2823,0.07019955006666034,40213.93295711048,0.0,0.0,,
36047047200,BROOKLYN,0,0,0.0,3099,0.06671999741342442,46447.843527291036,0.0,0.0,,
36047047400,BROOKLYN,0,0,0.0,3232,0.06790455883598633,47596.21526746724,0.0,0.0,,
36047047600,BROOKLYN,0,0,0.0,4054,0.07999032860424986,50681.12696544932,0.0,0.0,,
36047047700,BROOKLYN,0,0,0.0,4226,0.08409536675440568,50252.471249001406,0.0,0.0,,
36047047800,BROOKLYN,0,0,0.0,5308,0.08541467783031638,62143.8859787635,0.0,0.0,,
36047048000,BROOKLYN,0,0,0.0,3824,0.05913463440571548,64665.99545985191,0.0,0.0,,
36047048100,BROOKLYN,0,0,0.0,3105,0.05841918710584351,53150.34586794884,0.0,0.0,,
36047048200,BROOKLYN,0,0,0.0,6122,0.07593664204118683,80619.84090209736,0.0,0.0,,
36047048400,BROOKLYN,0,0,0.0,5922,0.08077064106676536,73318.71979454576,0.0,0.0,,
36047048500,BROOKLYN,0,0,0.0,2470,0.22453191879710985,11000.663127240836,0.0,0.0,,
36047048600,BROOKLYN,0,0,0.0,3597,0.06773621829483997,53103.053145705555,0.0,0.0,,
36047048800,BROOKLYN,0,0,0.0,4536,0.05534002239106805,81965.99502518662,0.0,0.0,,
36047048900,BROOKLYN,0,0,0.0,3757,0.03535962178606295,106251.1364723032,0.0,0.0,,
36047049000,BROOKLYN,0,0,0.0,6036,0.07405400791588962,81508.0799793534,0.0,0.0,,
36047049100,BROOKLYN,10,10,100.0,6366,0.08230308053421914,77348.25912564973,121.5,1.57,0.0,10.0
36047049200,BROOKLYN,0,0,0.0,3366,0.06433813319706708,52317.34016419119,0.0,0.0,,
36047049301,BROOKLYN,1,1,100.0,1897,0.026185448395745724,72444.8163472427,38.19,0.53,0.0,1.0
36047049302,BROOKLYN,0,0,0.0,5476,0.061848932580621,88538.31054985392,0.0,0.0,,
36047049400,BROOKLYN,0,0,0.0,5527,0.07055244743961392,78338.88405828271,0.0,0.0,,
36047049500,BROOKLYN,1,1,100.0,3114,0.04984694698077205,62471.228201823345,20.06,0.32,0.0,1.0
36047049600,BROOKLYN,0,0,0.0,4646,0.07836792733384403,59284.4567677315,0.0,0.0,,
36047049700,BROOKLYN,2,2,100.0,3141,0.06356554277772342,49413.563744487765,31.46,0.64,0.0,2.0
36047049800,BROOKLYN,0,0,0.0,4517,0.07889881780190876,57250.54095665705,0.0,0.0,,
36047049900,BROOKLYN,3,3,100.0,2147,0.05471028977040362,39243.074913513854,54.83,1.4,0.0,3.0
36047050001,BROOKLYN,0,0,0.0,2062,0.05407360731088453,38133.20587518743,0.0,0.0,,
36047050002,BROOKLYN,0,0,0.0,1607,0.02400667391480805,66939.71875082425,0.0,0.0,,
36047050100,BROOKLYN,2,2,100.0,2951,0.0666748234608691,44259.58475513501,30.0,0.68,0.0,2.0
36047050202,BROOKLYN,0,0,0.0,2312,0.05240834870087493,44115.108705216706,0.0,0.0,,
36047050300,BROOKLYN,0,0,0.0,2759,0.048381303186754786,57026.16131173837,0.0,0.0,,
36047050401,BROOKLYN,0,0,0.0,2997,0.0559732299311598,53543.45289142581,0.0,0.0,,
36047050402,BROOKLYN,0,0,0.0,2004,0.03256346995353581,61541.3530210223,0.0,0.0,,
36047050500,BROOKLYN,2,1,50.0,4567,0.06541033889147854,69820.76652403608,30.58,0.44,0.0,2.0
36047050600,BROOKLYN,0,0,0.0,5612,0.06358523398781163,88259.48491556608,0.0,0.0,,
36047050700,BROOKLYN,0,0,0.0,3545,0.06734741342113729,52637.507810914474,0.0,0.0,,
36047050801,BROOKLYN,0,0,0.0,4311,0.030208632888279942,142707.5503861196,0.0,0.0,,
36047050803,BROOKLYN,0,0,0.0,2548,0.021654539564662328,117665.85904038511,0.0,0.0,,
36047050804,BROOKLYN,0,0,0.0,6196,0.03980829085736614,155645.96888121587,0.0,0.0,,
36047050900,BROOKLYN,0,0,0.0,5112,0.05474465286251835,93378.982835783,0.0,0.0,,
36047051001,BROOKLYN,2,2,100.0,3740,0.02970747228642683,125894.25192222714,67.32,0.53,0.0,2.0
36047051002,BROOKLYN,0,0,0.0,4600,0.041338799814026946,111275.6059850374,0.0,0.0,,
